expense_id,employee,department,expense_date,amount_usd,currency,category,merchant,invoice_no,invoice_city,trip_to_city,approver,paid_amount_usd
ERV9KBFJQ,Lena,R&D,2024-05-25,32.55,USD,Meal,City Taxi,INV-258199,Houston,Houston,Mgr_Ben,32.55
EFM10ZD9C,Ursula,Marketing,2024-05-25,42.33,USD,Transport,City Taxi,INV-842671,San Francisco,San Francisco,Mgr_Carl,42.33
EEZLE1S6X,Vince,R&D,2024-05-25,409.08,USD,Air,Sky Airlines,INV-598431,Seattle,Seattle,Mgr_Duke,409.08
EQX8VVLRD,Kevin,Sales,2024-05-25,35.36,USD,Meal,Tech Supplies,INV-206936,Chicago,Chicago,Mgr_Ben,35.36
EF0GJO58Z,Xavier,Sales,2024-05-25,30.24,USD,Meal,Happy Noodles,INV-481288,Dallas,Dallas,Mgr_Duke,30.24
ENCDR6UVU,Bella,Marketing,2024-05-25,39.77,USD,Meal,Green Hotel,INV-165777,Atlanta,Atlanta,Mgr_Amy,39.77
EE1R56FU3,Lena,R&D,2024-05-25,42.35,USD,Meal,Metro Coffee,INV-325073,Atlanta,Chicago,Mgr_Ben,42.35
ECW3YDN7U,Laura,Marketing,2024-05-25,83.85,USD,Meal,Green Hotel,INV-653996,Boston,Dallas,Mgr_Carl,83.85
E5EH0B8XX,Jack,Sales,2024-05-25,114.38,USD,Client Gift,Sky Airlines,INV-135824,San Francisco,San Francisco,Mgr_Amy,114.38
EDKHIBG9R,Ethan,HR,2024-05-26,78.11,USD,Meal,Sky Airlines,INV-828571,Atlanta,Atlanta,Mgr_Duke,78.11
E4N9UTFYQ,Diana,Finance,2024-05-26,32.12,USD,Transport,City Taxi,INV-363935,San Francisco,San Francisco,Mgr_Ben,32.12
EPN7I8CQ5,Bella,Marketing,2024-05-26,51.8,USD,Meal,Sky Airlines,INV-332772,Miami,Miami,Mgr_Duke,51.8
E3PJKM2WN,Uma,Marketing,2024-05-26,51.5,USD,Meal,Metro Coffee,INV-894278,Los Angeles,Los Angeles,Mgr_Carl,51.5
E9IQ0JOJ2,Bella,Marketing,2024-05-26,301.9,USD,Hotel,Green Hotel,INV-278023,Boston,Boston,Mgr_Ben,301.9
ENX9JIGXC,Aaron,Sales,2024-05-26,28.29,USD,Meal,Green Hotel,INV-638269,San Francisco,San Francisco,Mgr_Duke,28.29
EI6I9698V,Faith,Marketing,2024-05-26,133.45,USD,Client Gift,Tech Supplies,INV-423256,Boston,Boston,Mgr_Amy,133.45
EHOR4FQOD,Zack,R&D,2024-05-27,195.98,USD,Hotel,Happy Noodles,INV-531681,Houston,Houston,Mgr_Duke,0.0
EV1ZE66CC,Kevin,R&D,2024-05-27,80.84,USD,Meal,Green Hotel,INV-425067,Seattle,Seattle,Mgr_Carl,80.84
E0JV24X4H,Sam,Sales,2024-05-27,273.21,USD,Hotel,Metro Coffee,INV-DUP-59226,Boston,Los Angeles,Mgr_Amy,273.21
EJAMPHDKM,Ursula,HR,2024-05-27,66.01,USD,Office,Happy Noodles,INV-295505,Miami,Miami,Mgr_Erin,66.01
EBO0TAKI4,Alice,R&D,2024-05-27,226.89,USD,Client Gift,Tech Supplies,INV-322556,Seattle,Seattle,Mgr_Ben,226.89
EGTY4RROI,Wendy,HR,2024-05-27,123.86,USD,Client Gift,Metro Coffee,INV-325174,Dallas,Atlanta,Mgr_Ben,123.86
E1ZTMA948,Hazel,Marketing,2024-05-27,169.04,USD,Hotel,Happy Noodles,INV-228753,Atlanta,Atlanta,Mgr_Duke,169.04
EXCHGGYJO,Ivan,Sales,2024-05-28,336.79,USD,Hotel,Sky Airlines,INV-480338,Seattle,Seattle,Mgr_Carl,336.79
EOVKWIZLY,Alice,R&D,2024-05-28,252.36,USD,Hotel,Sky Airlines,INV-143103,San Francisco,San Francisco,Mgr_Amy,252.36
EA1MI4PK3,Aaron,R&D,2024-05-28,289.5,USD,Office,Happy Noodles,INV-648002,Los Angeles,Los Angeles,Mgr_Ben,289.5
EVJ3IXY9B,Grace,HR,2024-05-28,39.82,USD,Transport,Sky Airlines,INV-821290,Atlanta,Atlanta,Mgr_Carl,39.82
EULASK5PF,Edgar,Marketing,2024-05-28,515.92,USD,Air,Green Hotel,INV-404425,Dallas,Dallas,Mgr_Carl,515.92
E7VPPYE29,Alice,Sales,2024-05-28,48.9,USD,Meal,Green Hotel,INV-685749,Dallas,Dallas,Mgr_Erin,48.9
EQ28MVCMA,Henry,Marketing,2024-05-28,268.49,USD,Office,Metro Coffee,INV-231101,New York,New York,Mgr_Carl,268.49
EL4UB45VW,Laura,R&D,2024-05-28,159.23,USD,Office,City Taxi,INV-447104,Boston,Boston,Mgr_Duke,159.23
EWX2PRVS1,Faith,Marketing,2024-05-28,23.73,USD,Meal,Metro Coffee,INV-206044,Chicago,Chicago,Mgr_Carl,23.73
EARMRXMRE,Rose,Sales,2024-05-28,76.85,USD,Meal,Sky Airlines,INV-626029,Los Angeles,Los Angeles,Mgr_Amy,276.85
E8MXE9F0D,Peter,R&D,2024-05-28,51.05,USD,Meal,Sky Airlines,INV-813948,San Francisco,San Francisco,Mgr_Ben,51.05
EUD07OM4W,Irene,HR,2024-05-29,70.91,USD,Meal,City Taxi,INV-262386,New York,New York,Mgr_Amy,70.91
ESXV16LEV,Gavin,Finance,2024-05-29,23.93,USD,Transport,Sky Airlines,INV-978960,New York,New York,Mgr_Duke,23.93
ES261XW1E,Xavier,R&D,2024-05-29,182.16,USD,Hotel,Green Hotel,INV-341809,Dallas,Dallas,Mgr_Erin,182.16
EJ2QF7MUL,Will,Finance,2024-05-29,92.62,USD,Office,Tech Supplies,INV-645715,Houston,Houston,Mgr_Carl,92.62
E9XLSOBPC,Grace,Marketing,2024-05-29,77.66,USD,Meal,Sky Airlines,INV-196524,Miami,Miami,Mgr_Amy,77.66
EV97FEIMM,Diana,R&D,2024-05-29,77.36,USD,Meal,Happy Noodles,INV-805863,Dallas,Dallas,Mgr_Erin,77.36
E8SHCHJA3,Grace,Marketing,2024-05-29,226.1,USD,Client Gift,Happy Noodles,INV-809048,Chicago,Chicago,Mgr_Duke,226.1
ETG8XL37Z,Ivan,Finance,2024-05-29,323.45,USD,Office,City Taxi,INV-921609,Houston,Houston,Mgr_Duke,323.45
EL58IJKGM,Irene,HR,2024-05-29,34.86,USD,Transport,Green Hotel,INV-876924,Chicago,Chicago,Mgr_Ben,34.86
ENXS3UHIR,Xavier,Sales,2024-05-29,84.0,USD,Meal,Green Hotel,INV-114097,Chicago,Chicago,Mgr_Erin,84.0
EENRMRK09,Yvonne,HR,2024-05-29,318.78,USD,Office,Tech Supplies,INV-686019,Miami,Miami,Mgr_Ben,368.78
EQ2AAMOTT,Faith,HR,2024-05-29,24.51,USD,Meal,Tech Supplies,INV-701550,Chicago,Chicago,Mgr_Duke,24.51
E03601HK7,Grace,Marketing,2024-05-30,66.38,USD,Meal,Tech Supplies,INV-124849,San Francisco,San Francisco,Mgr_Carl,66.38
E92EHS3T3,Alice,R&D,2024-05-30,110.99,USD,Client Gift,Metro Coffee,INV-135144,Seattle,Seattle,Mgr_Ben,110.99
EQI1P1FDP,Charlie,R&D,2024-05-30,120.15,USD,Office,Happy Noodles,INV-277858,San Francisco,San Francisco,Mgr_Erin,120.15
EEOGJR048,Wendy,Sales,2024-05-30,549.43,USD,Air,Sky Airlines,INV-402859,Seattle,Seattle,Mgr_Carl,549.43
EGBDWYC6N,Edgar,R&D,2024-05-30,229.88,USD,Office,Metro Coffee,INV-691763,Houston,Houston,Mgr_Duke,229.88
E8NY4QVNB,Bella,Finance,2024-05-30,58.09,USD,Transport,City Taxi,INV-165700,Houston,Houston,Mgr_Amy,58.09
ES3KLKI8M,Olivia,R&D,2024-05-30,335.65,USD,Office,Green Hotel,INV-787722,Boston,Boston,Mgr_Amy,335.65
EKV1DRMPQ,Ivan,R&D,2024-05-30,284.46,USD,Hotel,Tech Supplies,INV-916937,Seattle,Seattle,Mgr_Ben,284.46
EN3UB7L9T,Henry,HR,2024-05-30,260.13,USD,Air,City Taxi,INV-410165,Dallas,Dallas,Mgr_Ben,260.13
EWT5PHVEG,Yvonne,R&D,2024-05-30,286.95,USD,Hotel,Tech Supplies,INV-400978,Chicago,Chicago,Mgr_Duke,286.95
EFPF04L7H,Alice,Sales,2024-05-30,213.84,USD,Air,Metro Coffee,INV-185764,Chicago,Houston,Mgr_Carl,213.84
EJKBPZDOZ,Mason,Marketing,2024-05-30,35.05,USD,Transport,Metro Coffee,INV-718208,New York,New York,Mgr_Carl,35.05
EZ4B1ZDTY,Delia,Finance,2024-05-30,142.34,USD,Client Gift,Green Hotel,INV-102407,Dallas,Dallas,Mgr_Duke,142.34
E2FTUPRH1,Wendy,Finance,2024-05-31,35.43,USD,Transport,City Taxi,INV-879568,Seattle,Seattle,Mgr_Amy,35.43
EBC3FZFHH,Will,Sales,2024-05-31,41.45,USD,Transport,City Taxi,INV-292060,Seattle,Seattle,Mgr_Duke,41.45
EKNXA9Q64,Uma,HR,2024-05-31,22.72,USD,Transport,City Taxi,INV-366297,Atlanta,Atlanta,Mgr_Duke,22.72
EQ7Y2TPTD,Aaron,R&D,2024-05-31,57.03,USD,Office,City Taxi,INV-659507,San Francisco,San Francisco,Mgr_Duke,57.03
E7HXJ05SI,Tina,HR,2024-05-31,576.34,USD,Air,Happy Noodles,INV-438688,Houston,Houston,Mgr_Duke,576.34
ELWFC03U4,Tyler,R&D,2024-05-31,139.69,USD,Office,Sky Airlines,INV-200942,Boston,Boston,Mgr_Carl,139.69
EXYFCTDHZ,Olivia,R&D,2024-05-31,73.8,USD,Meal,Sky Airlines,INV-295754,San Francisco,San Francisco,Mgr_Carl,73.8
EEFHMKOUE,Bella,Finance,2024-05-31,303.84,USD,Office,Happy Noodles,INV-631390,San Francisco,San Francisco,Mgr_Amy,303.84
EU6K4JO1D,Owen,Sales,2024-06-01,50.89,USD,Transport,Sky Airlines,INV-105517,New York,New York,Mgr_Erin,50.89
EY4D9PBYQ,Ethan,HR,2024-06-01,27.84,USD,Transport,Metro Coffee,INV-445204,Seattle,Miami,Mgr_Ben,27.84
E0X2LZEH8,Ursula,R&D,2024-06-01,19.8,USD,Meal,Tech Supplies,INV-859318,Chicago,Chicago,Mgr_Ben,19.8
ECHOYA1PT,Carter,Sales,2024-06-01,55.55,USD,Transport,Happy Noodles,INV-778499,Dallas,Dallas,Mgr_Erin,55.55
E4JZN3HSN,Jade,Sales,2024-06-01,121.92,USD,Client Gift,Metro Coffee,INV-102086,Chicago,Chicago,Mgr_Ben,121.92
ELKXF9K3P,Kevin,Sales,2024-06-01,50.14,USD,Transport,Tech Supplies,INV-898473,Los Angeles,Los Angeles,Mgr_Amy,50.14
EQWMZGYNF,Yvonne,Marketing,2024-06-01,56.83,USD,Meal,Green Hotel,INV-986680,Boston,Boston,Mgr_Amy,56.83
E1X1HS2G6,Ivan,Marketing,2024-06-01,648.38,USD,Air,Green Hotel,INV-464264,Houston,Los Angeles,Mgr_Duke,648.38
EOWHEG2CP,Tina,R&D,2024-06-01,15.88,USD,Transport,Sky Airlines,INV-360761,Boston,Boston,Mgr_Duke,15.88
EL3MON3ND,Irene,HR,2024-06-01,159.59,USD,Office,Tech Supplies,INV-190655,San Francisco,San Francisco,Mgr_Carl,159.59
EA3ITNR75,Paula,Sales,2024-06-01,82.43,USD,Meal,Sky Airlines,INV-464862,Houston,Houston,Mgr_Duke,82.43
ELCR8XLRG,Olivia,Finance,2024-06-01,172.67,USD,Hotel,Sky Airlines,INV-704729,Los Angeles,Los Angeles,Mgr_Amy,172.67
EJJ2BBR4D,Nora,Finance,2024-06-01,106.0,USD,Office,City Taxi,INV-639561,Dallas,Dallas,Mgr_Amy,106.0
EOBI91OWE,Lena,Sales,2024-06-01,175.95,USD,Office,Tech Supplies,INV-515080,Dallas,Dallas,Mgr_Erin,175.95
ELYULDQ4Z,Bella,R&D,2024-06-02,22.94,USD,Transport,Metro Coffee,INV-943923,New York,New York,Mgr_Ben,22.94
EB3D6144O,Nina,R&D,2024-06-02,18.85,USD,Transport,City Taxi,INV-775821,Los Angeles,Los Angeles,Mgr_Carl,18.85
EE15GCR80,Peter,Marketing,2024-06-02,400.34,USD,Air,Metro Coffee,INV-150811,Los Angeles,New York,Mgr_Ben,400.34
EBHPM4M1O,Mason,R&D,2024-06-02,324.6,USD,Office,City Taxi,INV-130840,San Francisco,San Francisco,Mgr_Carl,324.6
EAPEGJ72D,Xavier,Sales,2024-06-02,84.04,USD,Meal,Happy Noodles,INV-DD-98327,Chicago,Boston,Mgr_Amy,84.04
ENFOR3KF3,Irene,R&D,2024-06-02,42.32,USD,Transport,Sky Airlines,INV-220339,Seattle,Seattle,Mgr_Carl,42.32
E4BBU97UX,Ivan,Sales,2024-06-02,69.25,USD,Meal,Tech Supplies,INV-377650,Houston,Houston,Mgr_Duke,69.25
ENCWGG70L,Carter,R&D,2024-06-02,303.81,USD,Office,Tech Supplies,INV-995905,Los Angeles,Los Angeles,Mgr_Carl,303.81
EH90H0XKC,Uma,Sales,2024-06-02,403.98,USD,Air,Green Hotel,INV-955254,San Francisco,San Francisco,Mgr_Erin,403.98
EMD95V07R,Miles,Sales,2024-06-02,51.6,USD,Transport,Tech Supplies,INV-516158,Miami,Miami,Mgr_Erin,51.6
E55FS12KD,Vince,Sales,2024-06-02,62.66,USD,Meal,Metro Coffee,INV-224370,Chicago,Chicago,Mgr_Amy,62.66
EERBIX0MC,Kirk,Sales,2024-06-02,74.28,USD,Meal,Metro Coffee,INV-620969,Dallas,Dallas,Mgr_Erin,74.28
E6JY2HZ5A,Edgar,Sales,2024-06-02,142.46,USD,Hotel,Sky Airlines,INV-728139,Los Angeles,Los Angeles,Mgr_Erin,142.46
E19XUIXES,Xavier,Sales,2024-06-02,84.04,USD,Meal,Happy Noodles,INV-DD-63164,Chicago,Boston,Mgr_Erin,84.04
ES8AA19WR,Will,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-81487,Los Angeles,Los Angeles,Mgr_Ben,199.0
EW0XV5R2F,Aaron,R&D,2024-06-03,41.71,USD,Meal,Happy Noodles,INV-209781,Los Angeles,Los Angeles,Mgr_Erin,41.71
E8XB5NRP2,Alice,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-73067,Los Angeles,Los Angeles,Mgr_Ben,199.0
E49ETHV74,Jack,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-55170,Los Angeles,Los Angeles,Mgr_Ben,199.0
ESV9U8NVC,Uma,Marketing,2024-06-03,62.86,USD,Office,Green Hotel,INV-578609,Houston,Houston,Mgr_Erin,62.86
EM7FKHXUB,Gavin,Marketing,2024-06-03,44.15,USD,Transport,Green Hotel,INV-632394,Seattle,Boston,Mgr_Amy,44.15
EAZ9CS2RA,Diana,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-67881,Los Angeles,Los Angeles,Mgr_Ben,199.0
E4YPDQG2T,Kevin,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-31859,Los Angeles,Los Angeles,Mgr_Ben,199.0
EA2N9N8SZ,Uma,Marketing,2024-06-03,199.0,USD,Meal,Happy Noodles,INV-AB-17231,Los Angeles,Los Angeles,Mgr_Ben,199.0
ELU6PG6KI,Faith,R&D,2024-06-03,84.96,USD,Meal,Green Hotel,INV-426455,San Francisco,San Francisco,Mgr_Duke,84.96
E8Z9164J3,Jade,Sales,2024-06-03,61.17,USD,Meal,Sky Airlines,INV-529773,Atlanta,Atlanta,Mgr_Ben,61.17
ERJJ0HT38,Rose,Marketing,2024-06-03,80.02,USD,Meal,Sky Airlines,INV-123160,Seattle,Seattle,Mgr_Amy,80.02
EPKUHPTQ8,Riley,Sales,2024-06-03,406.33,USD,Air,Tech Supplies,INV-885933,Seattle,Seattle,Mgr_Ben,406.33
EQFOIIJ0R,Irene,Marketing,2024-06-03,343.41,USD,Air,Green Hotel,INV-690073,New York,New York,Mgr_Amy,343.41
EIO3O5K7F,Tina,R&D,2024-06-03,13.55,USD,Transport,City Taxi,INV-825645,New York,Seattle,Mgr_Carl,13.55
E92Q2F001,Sam,Sales,2024-06-03,57.4,USD,Meal,Happy Noodles,INV-580912,Dallas,Dallas,Mgr_Duke,57.4
EBKEVX1SF,Charlie,Sales,2024-06-04,58.88,USD,Meal,Green Hotel,INV-621601,San Francisco,San Francisco,Mgr_Duke,108.88
EY5MRJ0OH,Ethan,Sales,2024-06-04,254.53,USD,Hotel,Sky Airlines,INV-802111,San Francisco,San Francisco,Mgr_Erin,254.53
EEDMLKFYE,Zack,Sales,2024-06-04,566.89,USD,Air,Sky Airlines,INV-403426,San Francisco,San Francisco,Mgr_Carl,566.89
E54AJFZ58,Yvonne,Finance,2024-06-04,50.64,USD,Meal,Green Hotel,INV-926942,Atlanta,Atlanta,Mgr_Erin,50.64
EHTATTMEF,Edgar,Sales,2024-06-04,74.62,USD,Meal,Tech Supplies,INV-592955,San Francisco,San Francisco,Mgr_Amy,74.62
E5N88ITIP,Tyler,Marketing,2024-06-04,183.64,USD,Hotel,City Taxi,INV-450233,Los Angeles,Los Angeles,Mgr_Erin,183.64
EDSXFBS29,Hazel,R&D,2024-06-04,300.75,USD,Office,Sky Airlines,INV-116627,Boston,Boston,Mgr_Carl,300.75
EBBEY3BFL,Ivan,Marketing,2024-06-04,680.44,USD,Air,Green Hotel,INV-820800,Seattle,Seattle,Mgr_Erin,680.44
ETUCO5W29,Paula,Sales,2024-06-04,23.84,USD,Meal,Green Hotel,INV-414052,Houston,Houston,Mgr_Carl,23.84
ES6BL69S2,Yvonne,Marketing,2024-06-05,64.12,USD,Meal,Sky Airlines,INV-841177,Houston,Houston,Mgr_Erin,64.12
EY0GL8DCQ,Paula,Sales,2024-06-05,315.6,USD,Hotel,City Taxi,INV-693810,Los Angeles,Los Angeles,Mgr_Erin,315.6
E6SLTSUEU,Jack,Finance,2024-06-05,99.8,USD,Office,Metro Coffee,INV-774807,Houston,Houston,Mgr_Amy,99.8
EM5DTDYCS,Grace,R&D,2024-06-05,170.78,USD,Office,Green Hotel,INV-734897,Seattle,Seattle,Mgr_Carl,170.78
EO7FVCBH4,Nina,Finance,2024-06-05,33.97,USD,Transport,City Taxi,INV-932607,Los Angeles,Los Angeles,Mgr_Ben,33.97
E26BPUGK6,Ivan,R&D,2024-06-05,51.99,USD,Meal,Metro Coffee,INV-774203,Boston,Boston,Mgr_Carl,51.99
EBFG3MDLU,Delia,R&D,2024-06-05,27.96,USD,Transport,Metro Coffee,INV-DUP-59226,Los Angeles,Los Angeles,Mgr_Ben,27.96
E4FBL7PXQ,Ursula,R&D,2024-06-05,49.83,USD,Transport,Tech Supplies,INV-171637,Houston,Houston,Mgr_Amy,49.83
EQQ8EDF2B,Victor,HR,2024-06-05,424.32,USD,Office,Happy Noodles,INV-434734,Seattle,Seattle,Mgr_Ben,424.32
E06XULUUB,Tyler,R&D,2024-06-05,58.67,USD,Meal,Metro Coffee,INV-409234,Atlanta,Atlanta,Mgr_Duke,58.67
E7WSQA1X5,Edgar,Marketing,2024-06-05,344.18,USD,Office,Sky Airlines,INV-359129,Boston,Boston,Mgr_Erin,344.18
EQ082VCFM,Henry,Marketing,2024-06-05,90.83,USD,Client Gift,Metro Coffee,INV-590953,Houston,Houston,Mgr_Erin,0.0
EDO4AWQH7,Aaron,HR,2024-06-05,370.72,USD,Office,City Taxi,INV-707892,Houston,Houston,Mgr_Carl,370.72
EFGSSANCW,Ursula,Finance,2024-06-05,152.74,USD,Hotel,Green Hotel,INV-836918,Los Angeles,Los Angeles,Mgr_Amy,152.74
EIC4NWTT2,Miles,Sales,2024-06-05,671.73,USD,Air,Metro Coffee,INV-246352,San Francisco,San Francisco,Mgr_Ben,671.73
EOYMVZYWR,Sophie,R&D,2024-06-05,34.22,USD,Transport,Green Hotel,INV-940486,Houston,Houston,Mgr_Amy,34.22
E4XWFBPUH,Sophie,HR,2024-06-05,191.67,USD,Office,Green Hotel,INV-835240,San Francisco,Chicago,Mgr_Amy,191.67
EAFE4TU9X,Carter,HR,2024-06-06,22.42,USD,Transport,Sky Airlines,INV-645467,Los Angeles,Los Angeles,Mgr_Erin,22.42
EJWHHB62S,Paula,Sales,2024-06-06,326.28,USD,Air,Sky Airlines,INV-335021,Los Angeles,Los Angeles,Mgr_Erin,326.28
E2GIMCLWZ,Vince,R&D,2024-06-06,20.66,USD,Meal,City Taxi,INV-850832,New York,New York,Mgr_Duke,20.66
EFD18UZR1,Wendy,Sales,2024-06-06,304.57,USD,Client Gift,Happy Noodles,INV-298318,Atlanta,Atlanta,Mgr_Ben,304.57
E5ECG1R2U,Aaron,Marketing,2024-06-06,322.13,USD,Air,Sky Airlines,INV-214067,Los Angeles,San Francisco,Mgr_Carl,322.13
EFPTI18AJ,Ivan,Sales,2024-06-06,69.14,USD,Meal,Happy Noodles,INV-375237,Boston,Houston,Mgr_Carl,69.14
EDRWRIVGG,Wendy,HR,2024-06-06,65.11,USD,Meal,Sky Airlines,INV-829227,Houston,Houston,Mgr_Ben,265.11
E4T7CC0RB,Nina,R&D,2024-06-06,164.99,USD,Hotel,Happy Noodles,INV-698734,Seattle,Chicago,Mgr_Duke,164.99
EK4DSY1FG,Charlie,Marketing,2024-06-06,50.4,USD,Meal,Tech Supplies,INV-801386,Seattle,Seattle,Mgr_Duke,50.4
ER2BDB5AS,Yvonne,Marketing,2024-06-06,292.9,USD,Client Gift,Tech Supplies,INV-320025,New York,New York,Mgr_Ben,292.9
EBIF9YD8R,Mason,Finance,2024-06-06,337.0,USD,Office,Sky Airlines,INV-124723,San Francisco,San Francisco,Mgr_Duke,337.0
EFOTVOVKV,Laura,Marketing,2024-06-06,713.24,USD,Air,Green Hotel,INV-789715,Boston,Boston,Mgr_Carl,713.24
ELOZQW1L6,Alice,Marketing,2024-06-07,162.49,USD,Hotel,Happy Noodles,INV-311773,Los Angeles,Los Angeles,Mgr_Ben,162.49
ERE7ZOT1B,Jade,Marketing,2024-06-07,225.31,USD,Air,Metro Coffee,INV-675700,Houston,Houston,Mgr_Erin,225.31
ESOCW77T0,Rose,Sales,2024-06-07,43.35,USD,Transport,Happy Noodles,INV-377185,Atlanta,Atlanta,Mgr_Duke,43.35
E888I02CM,Victor,R&D,2024-06-07,309.41,USD,Office,Metro Coffee,INV-614610,Chicago,Chicago,Mgr_Ben,309.41
EMV5M6UVY,Will,R&D,2024-06-07,79.72,USD,Meal,City Taxi,INV-411646,Dallas,Dallas,Mgr_Duke,79.72
E9ZXATEVU,Ethan,HR,2024-06-07,299.44,USD,Hotel,Metro Coffee,INV-136999,Boston,Boston,Mgr_Carl,299.44
EQZETWBJT,Nora,HR,2024-06-07,25.33,USD,Meal,Sky Airlines,INV-570012,Miami,Miami,Mgr_Ben,25.33
ELVNDHPV4,Rose,Marketing,2024-06-07,38.12,USD,Meal,Tech Supplies,INV-619784,Seattle,Seattle,Mgr_Ben,38.12
EFMTIK4US,Alice,R&D,2024-06-07,24.35,USD,Transport,City Taxi,INV-417391,New York,New York,Mgr_Duke,24.35
EDMSTXEAJ,Sam,Sales,2024-06-08,245.17,USD,Client Gift,Metro Coffee,INV-179076,Boston,Boston,Mgr_Amy,245.17
EVADOXL9K,Zoe,Finance,2024-06-08,61.3,USD,Office,Tech Supplies,INV-420059,Seattle,Seattle,Mgr_Carl,61.3
EFO0YR7N0,Aaron,R&D,2024-06-08,291.39,USD,Office,Tech Supplies,INV-895386,Seattle,Seattle,Mgr_Duke,291.39
EIN1GPSY1,Zack,Finance,2024-06-08,247.38,USD,Office,City Taxi,INV-511437,Dallas,Dallas,Mgr_Duke,247.38
EJ78UVYI9,Rose,HR,2024-06-08,224.37,USD,Client Gift,Happy Noodles,INV-196105,Boston,Boston,Mgr_Amy,224.37
EX68NXYRD,Bob,Sales,2024-06-08,29.03,USD,Meal,Green Hotel,INV-493101,Houston,Houston,Mgr_Ben,29.03
E64BRI08G,Ursula,R&D,2024-06-08,182.88,USD,Office,Sky Airlines,INV-966846,Miami,Miami,Mgr_Carl,182.88
EMT528QAY,Will,R&D,2024-06-08,217.98,USD,Hotel,Sky Airlines,INV-734960,San Francisco,San Francisco,Mgr_Duke,217.98
EX8SMOP7J,Gavin,Marketing,2024-06-08,286.03,USD,Hotel,City Taxi,INV-285626,San Francisco,San Francisco,Mgr_Ben,286.03
E94WTSOWX,Jack,Marketing,2024-06-09,74.23,USD,Client Gift,Happy Noodles,INV-611112,Boston,Boston,Mgr_Amy,74.23
EHBTAMPI0,Jack,Sales,2024-06-09,227.32,USD,Hotel,Happy Noodles,INV-955211,Los Angeles,Los Angeles,Mgr_Duke,227.32
E1KZ8LFZ3,Wendy,Marketing,2024-06-09,25.24,USD,Meal,Happy Noodles,INV-329233,Chicago,Chicago,Mgr_Amy,25.24
EMBNS4MQ6,Mason,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-38498,Los Angeles,Los Angeles,Mgr_Ben,199.0
E2DEW1ME0,Tyler,R&D,2024-06-09,91.69,USD,Client Gift,Green Hotel,INV-985388,Boston,Boston,Mgr_Erin,91.69
E67ZVN2E1,Bella,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-22595,Los Angeles,Los Angeles,Mgr_Ben,199.0
E1D1347YX,Fiona,Marketing,2024-06-09,31.62,USD,Meal,Metro Coffee,INV-480643,Dallas,Dallas,Mgr_Ben,31.62
EVZWCRU9P,Sam,R&D,2024-06-09,146.39,USD,Hotel,Metro Coffee,INV-157105,Seattle,Chicago,Mgr_Amy,146.39
EJFNPSJZX,Kirk,Sales,2024-06-09,273.39,USD,Office,Sky Airlines,INV-323692,Atlanta,Atlanta,Mgr_Carl,273.39
EQZIJFC2U,Ursula,Finance,2024-06-09,31.66,USD,Meal,Green Hotel,INV-977283,Atlanta,Atlanta,Mgr_Carl,31.66
EOPS0F6ZR,Nina,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-21097,Los Angeles,Los Angeles,Mgr_Ben,199.0
EDR8TO5O4,Irene,R&D,2024-06-09,174.62,USD,Office,Metro Coffee,INV-160460,Dallas,Dallas,Mgr_Ben,174.62
EES9EN3ZG,Rose,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-33198,Los Angeles,Los Angeles,Mgr_Ben,199.0
ECS1V110B,Alice,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-90776,Los Angeles,Los Angeles,Mgr_Ben,199.0
ERIV41739,Olivia,Marketing,2024-06-09,199.0,USD,Meal,Happy Noodles,INV-AB-44641,Los Angeles,Los Angeles,Mgr_Ben,199.0
E2NLSENN2,Ethan,Sales,2024-06-09,50.36,USD,Office,Sky Airlines,INV-995036,Chicago,Chicago,Mgr_Amy,50.36
EOUCNZCVA,Tina,Sales,2024-06-09,54.23,USD,Meal,Tech Supplies,INV-109474,New York,New York,Mgr_Amy,54.23
E8HA3HNJ6,Delia,R&D,2024-06-09,48.94,USD,Office,Happy Noodles,INV-436320,Chicago,Chicago,Mgr_Amy,48.94
EQNXMLYOQ,Charlie,Sales,2024-06-09,17.86,USD,Meal,Metro Coffee,INV-263861,San Francisco,Atlanta,Mgr_Amy,17.86
EFLNFURJW,Tina,R&D,2024-06-09,58.93,USD,Transport,City Taxi,INV-780542,Dallas,Dallas,Mgr_Carl,58.93
EJFQPWDG9,Jack,Sales,2024-06-10,49.23,USD,Meal,Metro Coffee,INV-350163,Chicago,New York,Mgr_Erin,49.23
ENRLO17J6,Peter,Sales,2024-06-10,171.73,USD,Hotel,Tech Supplies,INV-697052,Los Angeles,Los Angeles,Mgr_Ben,171.73
